11:29:08.275 [main] INFO  net.lomibao.nes.components.CPU6502 - 221,DD,CMP,Absolute;X,Compare,3,4,ABX
11:29:08.275 [main] INFO  net.lomibao.nes.components.CPU6502 - 222,DE,DEC,Absolute;X,Decrement Memory,3,7,ABX
11:29:08.275 [main] INFO  net.lomibao.nes.components.CPU6502 - 223,DF,???,???,???,1,7,IMP
11:29:08.275 [main] INFO  net.lomibao.nes.components.CPU6502 - 224,E0,CPX,Immediate,Compare X Register,2,2,IMM
11:29:08.275 [main] INFO  net.lomibao.nes.components.CPU6502 - 225,E1,SBC,(Indirect;X),Subtract with Carry,2,6,IZX
11:29:08.275 [main] INFO  net.lomibao.nes.components.CPU6502 - 226,E2,???,???,???,1,2,IMP
11:29:08.275 [main] INFO  net.lomibao.nes.components.CPU6502 - 227,E3,???,???,???,1,8,IMP
11:29:08.276 [main] INFO  net.lomibao.nes.components.CPU6502 - 228,E4,CPX,ZeroPage,Compare X Register,2,3,ZP0
11:29:08.276 [main] INFO  net.lomibao.nes.components.CPU6502 - 229,E5,SBC,ZeroPage,Subtract with Carry,2,3,ZP0
11:29:08.276 [main] INFO  net.lomibao.nes.components.CPU6502 - 230,E6,INC,ZeroPage,Increment Memory,2,5,ZP0
11:29:08.276 [main] INFO  net.lomibao.nes.components.CPU6502 - 231,E7,???,???,???,1,5,IMP
11:29:08.276 [main] INFO  net.lomibao.nes.components.CPU6502 - 232,E8,INX,Implied,Increment X Register,1,2,IMP
11:29:08.276 [main] INFO  net.lomibao.nes.components.CPU6502 - 233,E9,SBC,Immediate,Subtract with Carry,2,2,IMM
11:29:08.277 [main] INFO  net.lomibao.nes.components.CPU6502 - 234,EA,NOP,Implied,No Operation,1,2,IMP
11:29:08.277 [main] INFO  net.lomibao.nes.components.CPU6502 - 235,EB,???,???,???,1,2,IMP
11:29:08.277 [main] INFO  net.lomibao.nes.components.CPU6502 - 236,EC,CPX,Absolute,Compare X Register,3,4,ABS
11:29:08.277 [main] INFO  net.lomibao.nes.components.CPU6502 - 237,ED,SBC,Absolute,Subtract with Carry,3,4,ABS
11:29:08.277 [main] INFO  net.lomibao.nes.components.CPU6502 - 238,EE,INC,Absolute,Increment Memory,3,6,ABS
11:29:08.277 [main] INFO  net.lomibao.nes.components.CPU6502 - 239,EF,???,???,???,1,6,IMP
11:29:08.278 [main] INFO  net.lomibao.nes.components.CPU6502 - 240,F0,BEQ,Relative,Branch if Equal,2,2,REL
11:29:08.278 [main] INFO  net.lomibao.nes.components.CPU6502 - 241,F1,SBC,(Indirect);Y,Subtract with Carry,2,5,IZY
11:29:08.278 [main] INFO  net.lomibao.nes.components.CPU6502 - 242,F2,???,???,???,1,2,IMP
11:29:08.278 [main] INFO  net.lomibao.nes.components.CPU6502 - 243,F3,???,???,???,1,8,IMP
11:29:08.278 [main] INFO  net.lomibao.nes.components.CPU6502 - 244,F4,???,???,???,1,4,IMP
11:29:08.278 [main] INFO  net.lomibao.nes.components.CPU6502 - 245,F5,SBC,ZeroPage;X,Subtract with Carry,2,4,ZPX
11:29:08.279 [main] INFO  net.lomibao.nes.components.CPU6502 - 246,F6,INC,ZeroPage;X,Increment Memory,2,6,ZPX
11:29:08.279 [main] INFO  net.lomibao.nes.components.CPU6502 - 247,F7,???,???,???,1,6,IMP
11:29:08.279 [main] INFO  net.lomibao.nes.components.CPU6502 - 248,F8,SED,Implied,Set Decimal Flag,1,2,IMP
11:29:08.279 [main] INFO  net.lomibao.nes.components.CPU6502 - 249,F9,SBC,Absolute;Y,Subtract with Carry,3,4,ABY
11:29:08.279 [main] INFO  net.lomibao.nes.components.CPU6502 - 250,FA,NOP,???,???,1,2,IMP
11:29:08.279 [main] INFO  net.lomibao.nes.components.CPU6502 - 251,FB,???,???,???,1,7,IMP
11:29:08.280 [main] INFO  net.lomibao.nes.components.CPU6502 - 252,FC,???,???,???,1,4,IMP
11:29:08.280 [main] INFO  net.lomibao.nes.components.CPU6502 - 253,FD,SBC,Absolute;X,Subtract with Carry,3,4,ABX
11:29:08.280 [main] INFO  net.lomibao.nes.components.CPU6502 - 254,FE,INC,Absolute;X,Increment Memory,3,7,ABX
11:29:08.280 [main] INFO  net.lomibao.nes.components.CPU6502 - 255,FF,???,???,???,1,7,IMP
11:29:08.286 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=0, hexOpcode='00', opcodeName='BRK', addressingModeDescription='Implied', description='Force Interrupt', byteCount=1, clocks=7, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.287 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=1, hexOpcode='01', opcodeName='ORA', addressingModeDescription='(Indirect;X)', description='Logical Inclusive OR', byteCount=2, clocks=6, addressingMode='IZX', cpu=true, handler=true, addHandler=true}
11:29:08.287 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=2, hexOpcode='02', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.287 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=3, hexOpcode='03', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.288 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=4, hexOpcode='04', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=3, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.288 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=5, hexOpcode='05', opcodeName='ORA', addressingModeDescription='ZeroPage', description='Logical Inclusive OR', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.288 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=6, hexOpcode='06', opcodeName='ASL', addressingModeDescription='ZeroPage', description='Arithmetic Shift Left', byteCount=2, clocks=5, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.289 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=7, hexOpcode='07', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.289 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=8, hexOpcode='08', opcodeName='PHP', addressingModeDescription='Implied', description='Push Processor Status', byteCount=1, clocks=3, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.289 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=9, hexOpcode='09', opcodeName='ORA', addressingModeDescription='Immediate', description='Logical Inclusive OR', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.289 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=10, hexOpcode='0A', opcodeName='ASL', addressingModeDescription='Accumulator', description='Arithmetic Shift Left', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.290 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=11, hexOpcode='0B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.290 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=12, hexOpcode='0C', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.290 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=13, hexOpcode='0D', opcodeName='ORA', addressingModeDescription='Absolute', description='Logical Inclusive OR', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.290 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=14, hexOpcode='0E', opcodeName='ASL', addressingModeDescription='Absolute', description='Arithmetic Shift Left', byteCount=3, clocks=6, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.291 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=15, hexOpcode='0F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.291 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=16, hexOpcode='10', opcodeName='BPL', addressingModeDescription='Relative', description='Branch if Positive', byteCount=2, clocks=2, addressingMode='REL', cpu=true, handler=true, addHandler=true}
11:29:08.291 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=17, hexOpcode='11', opcodeName='ORA', addressingModeDescription='(Indirect);Y', description='Logical Inclusive OR', byteCount=2, clocks=5, addressingMode='IZY', cpu=true, handler=true, addHandler=true}
11:29:08.291 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=18, hexOpcode='12', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.291 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=19, hexOpcode='13', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.292 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=20, hexOpcode='14', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.292 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=21, hexOpcode='15', opcodeName='ORA', addressingModeDescription='ZeroPage;X', description='Logical Inclusive OR', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.292 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=22, hexOpcode='16', opcodeName='ASL', addressingModeDescription='ZeroPage;X', description='Arithmetic Shift Left', byteCount=2, clocks=6, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.292 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=23, hexOpcode='17', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.292 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=24, hexOpcode='18', opcodeName='CLC', addressingModeDescription='Implied', description='Clear Carry Flag', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.292 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=25, hexOpcode='19', opcodeName='ORA', addressingModeDescription='Absolute;Y', description='Logical Inclusive OR', byteCount=3, clocks=4, addressingMode='ABY', cpu=true, handler=true, addHandler=true}
11:29:08.293 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=26, hexOpcode='1A', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.293 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=27, hexOpcode='1B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.293 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=28, hexOpcode='1C', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.293 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=29, hexOpcode='1D', opcodeName='ORA', addressingModeDescription='Absolute;X', description='Logical Inclusive OR', byteCount=3, clocks=4, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.293 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=30, hexOpcode='1E', opcodeName='ASL', addressingModeDescription='Absolute;X', description='Arithmetic Shift Left', byteCount=3, clocks=7, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.293 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=31, hexOpcode='1F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.294 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=32, hexOpcode='20', opcodeName='JSR', addressingModeDescription='Absolute', description='Jump to Subroutine', byteCount=3, clocks=6, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.294 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=33, hexOpcode='21', opcodeName='AND', addressingModeDescription='(Indirect;X)', description='Logical AND', byteCount=2, clocks=6, addressingMode='IZX', cpu=true, handler=true, addHandler=true}
11:29:08.294 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=34, hexOpcode='22', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.294 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=35, hexOpcode='23', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.294 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=36, hexOpcode='24', opcodeName='BIT', addressingModeDescription='ZeroPage', description='Bit Test', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.294 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=37, hexOpcode='25', opcodeName='AND', addressingModeDescription='ZeroPage', description='Logical AND', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.294 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=38, hexOpcode='26', opcodeName='ROL', addressingModeDescription='ZeroPage', description='Rotate Left', byteCount=2, clocks=5, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.295 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=39, hexOpcode='27', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.295 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=40, hexOpcode='28', opcodeName='PLP', addressingModeDescription='Implied', description='Pull Processor Status', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.295 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=41, hexOpcode='29', opcodeName='AND', addressingModeDescription='Immediate', description='Logical AND', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.295 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=42, hexOpcode='2A', opcodeName='ROL', addressingModeDescription='Accumulator', description='Rotate Left', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.295 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=43, hexOpcode='2B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.295 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=44, hexOpcode='2C', opcodeName='BIT', addressingModeDescription='Absolute', description='Bit Test', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.296 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=45, hexOpcode='2D', opcodeName='AND', addressingModeDescription='Absolute', description='Logical AND', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.296 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=46, hexOpcode='2E', opcodeName='ROL', addressingModeDescription='Absolute', description='Rotate Left', byteCount=3, clocks=6, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.296 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=47, hexOpcode='2F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.296 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=48, hexOpcode='30', opcodeName='BMI', addressingModeDescription='Relative', description='Branch if Minus', byteCount=2, clocks=2, addressingMode='REL', cpu=true, handler=true, addHandler=true}
11:29:08.296 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=49, hexOpcode='31', opcodeName='AND', addressingModeDescription='(Indirect);Y', description='Logical AND', byteCount=2, clocks=5, addressingMode='IZY', cpu=true, handler=true, addHandler=true}
11:29:08.296 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=50, hexOpcode='32', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.296 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=51, hexOpcode='33', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.297 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=52, hexOpcode='34', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.297 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=53, hexOpcode='35', opcodeName='AND', addressingModeDescription='ZeroPage;X', description='Logical AND', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.297 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=54, hexOpcode='36', opcodeName='ROL', addressingModeDescription='ZeroPage;X', description='Rotate Left', byteCount=2, clocks=6, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.297 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=55, hexOpcode='37', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.297 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=56, hexOpcode='38', opcodeName='SEC', addressingModeDescription='Implied', description='Set Carry Flag', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.297 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=57, hexOpcode='39', opcodeName='AND', addressingModeDescription='Absolute;Y', description='Logical AND', byteCount=3, clocks=4, addressingMode='ABY', cpu=true, handler=true, addHandler=true}
11:29:08.298 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=58, hexOpcode='3A', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.298 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=59, hexOpcode='3B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.298 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=60, hexOpcode='3C', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.298 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=61, hexOpcode='3D', opcodeName='AND', addressingModeDescription='Absolute;X', description='Logical AND', byteCount=3, clocks=4, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.298 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=62, hexOpcode='3E', opcodeName='ROL', addressingModeDescription='Absolute;X', description='Rotate Left', byteCount=3, clocks=7, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
11:29:08.299 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=63, hexOpcode='3F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.299 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=64, hexOpcode='40', opcodeName='RTI', addressingModeDescription='Implied', description='Return from Interrupt', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.299 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=65, hexOpcode='41', opcodeName='EOR', addressingModeDescription='(Indirect;X)', description='Exclusive OR', byteCount=2, clocks=6, addressingMode='IZX', cpu=true, handler=true, addHandler=true}
11:29:08.299 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=66, hexOpcode='42', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.299 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=67, hexOpcode='43', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.300 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=68, hexOpcode='44', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=3, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.300 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=69, hexOpcode='45', opcodeName='EOR', addressingModeDescription='ZeroPage', description='Exclusive OR', byteCount=2, clocks=3, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.300 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=70, hexOpcode='46', opcodeName='LSR', addressingModeDescription='ZeroPage', description='Logical Shift Right', byteCount=2, clocks=5, addressingMode='ZP0', cpu=true, handler=true, addHandler=true}
11:29:08.300 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=71, hexOpcode='47', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=5, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.300 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=72, hexOpcode='48', opcodeName='PHA', addressingModeDescription='Implied', description='Push Accumulator', byteCount=1, clocks=3, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.301 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=73, hexOpcode='49', opcodeName='EOR', addressingModeDescription='Immediate', description='Exclusive OR', byteCount=2, clocks=2, addressingMode='IMM', cpu=true, handler=true, addHandler=true}
11:29:08.301 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=74, hexOpcode='4A', opcodeName='LSR', addressingModeDescription='Accumulator', description='Logical Shift Right', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.301 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=75, hexOpcode='4B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.301 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=76, hexOpcode='4C', opcodeName='JMP', addressingModeDescription='Absolute', description='Jump', byteCount=3, clocks=3, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.301 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=77, hexOpcode='4D', opcodeName='EOR', addressingModeDescription='Absolute', description='Exclusive OR', byteCount=3, clocks=4, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.302 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=78, hexOpcode='4E', opcodeName='LSR', addressingModeDescription='Absolute', description='Logical Shift Right', byteCount=3, clocks=6, addressingMode='ABS', cpu=true, handler=true, addHandler=true}
11:29:08.302 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=79, hexOpcode='4F', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.302 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=80, hexOpcode='50', opcodeName='BVC', addressingModeDescription='Relative', description='Branch if Overflow Clear', byteCount=2, clocks=2, addressingMode='REL', cpu=true, handler=true, addHandler=true}
11:29:08.302 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=81, hexOpcode='51', opcodeName='EOR', addressingModeDescription='(Indirect);Y', description='Exclusive OR', byteCount=2, clocks=5, addressingMode='IZY', cpu=true, handler=true, addHandler=true}
11:29:08.302 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=82, hexOpcode='52', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.302 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=83, hexOpcode='53', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=8, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.303 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=84, hexOpcode='54', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.303 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=85, hexOpcode='55', opcodeName='EOR', addressingModeDescription='ZeroPage;X', description='Exclusive OR', byteCount=2, clocks=4, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.303 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=86, hexOpcode='56', opcodeName='LSR', addressingModeDescription='ZeroPage;X', description='Logical Shift Right', byteCount=2, clocks=6, addressingMode='ZPX', cpu=true, handler=true, addHandler=true}
11:29:08.303 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=87, hexOpcode='57', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=6, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.303 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=88, hexOpcode='58', opcodeName='CLI', addressingModeDescription='Implied', description='Clear Interrupt Disable', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.304 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=89, hexOpcode='59', opcodeName='EOR', addressingModeDescription='Absolute;Y', description='Exclusive OR', byteCount=3, clocks=4, addressingMode='ABY', cpu=true, handler=true, addHandler=true}
11:29:08.304 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=90, hexOpcode='5A', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=2, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.304 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=91, hexOpcode='5B', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=7, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.304 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=92, hexOpcode='5C', opcodeName='XXX', addressingModeDescription='???', description='???', byteCount=1, clocks=4, addressingMode='IMP', cpu=true, handler=true, addHandler=true}
11:29:08.304 [main] INFO  net.lomibao.nes.components.CPU6502 - Instruction{id=93, hexOpcode='5D', opcodeName='EOR', addressingModeDescription='Absolute;X', description='Exclusive OR', byteCount=3, clocks=4, addressingMode='ABX', cpu=true, handler=true, addHandler=true}
